Order Date,Customer ID,Product Name,Quantity,Total Price,Shipping Fee,Shipping Status,Category,Order Month,Order Day,Order Year,Is Weekend,Shipping Percentage
2023-05-20,CUST0152,Keyboard,4,200,18.96,Returned,Accessories,5,20,2023,True,9.48
2023-04-27,CUST0290,Smartwatch,4,800,5.98,Delivered,Wearables,4,27,2023,False,0.7475
2023-03-27,CUST0293,Monitor,2,600,14.24,Delivered,Electronics,3,27,2023,False,2.373333333333333
2023-07-31,CUST0080,Monitor,5,1500,11.39,Returned,Electronics,7,31,2023,False,0.7593333333333334
2023-02-11,CUST0134,Keyboard,4,200,17.65,Delivered,Accessories,2,11,2023,True,8.825
2023-01-04,CUST0010,Smartphone,5,4000,6.67,Delivered,Electronics,1,4,2023,False,0.16674999999999998
2023-08-30,CUST0252,Smartwatch,3,600,8.26,Delivered,Wearables,8,30,2023,False,1.3766666666666667
2023-03-06,CUST0211,Monitor,5,1500,18.94,Returned,Electronics,3,6,2023,False,1.2626666666666668
2023-02-26,CUST0095,Monitor,3,900,19.78,Delivered,Electronics,2,26,2023,True,2.197777777777778
2023-02-25,CUST0226,Smartphone,4,3200,10.65,Returned,Electronics,2,25,2023,True,0.3328125
2023-01-03,CUST0238,Smartwatch,4,800,14.25,Delivered,Wearables,1,3,2023,False,1.7812499999999998
2023-12-28,CUST0274,Monitor,4,1200,6.26,Returned,Electronics,12,28,2023,False,0.5216666666666666
2023-11-18,CUST0225,Keyboard,3,150,12.69,Delivered,Accessories,11,18,2023,True,8.459999999999999
2023-03-11,CUST0233,Smartwatch,3,600,19.39,Delivered,Wearables,3,11,2023,True,3.231666666666667
2023-09-19,CUST0208,Headphones,4,400,14.49,Delivered,Accessories,9,19,2023,False,3.6225
2023-05-15,CUST0006,Smartwatch,5,1000,13.13,Delivered,Wearables,5,15,2023,False,1.3130000000000002
2023-10-23,CUST0181,Monitor,4,1200,15.92,Delivered,Electronics,10,23,2023,False,1.3266666666666667
2023-03-07,CUST0126,Smartwatch,5,1000,12.06,Returned,Wearables,3,7,2023,False,1.2060000000000002
2023-01-16,CUST0118,Keyboard,1,50,16.34,Delivered,Accessories,1,16,2023,False,32.68
2023-04-10,CUST0007,Smartwatch,3,600,15.85,Delivered,Wearables,4,10,2023,False,2.6416666666666666
2023-09-13,CUST0263,Headphones,3,300,19.01,Delivered,Accessories,9,13,2023,False,6.336666666666667
2023-09-26,CUST0256,Laptop,3,4500,9.83,Delivered,Electronics,9,26,2023,False,0.21844444444444447
2023-11-23,CUST0172,Mouse,4,120,5.17,Delivered,Accessories,11,23,2023,False,4.308333333333334
2023-08-12,CUST0114,Smartphone,3,2400,15.04,Delivered,Electronics,8,12,2023,True,0.6266666666666666
2023-12-13,CUST0198,Smartphone,5,4000,18.49,Delivered,Electronics,12,13,2023,False,0.46225
2023-07-08,CUST0234,Smartwatch,1,200,7.67,Returned,Wearables,7,8,2023,True,3.8350000000000004
2023-07-25,CUST0182,Keyboard,3,150,5.76,Delivered,Accessories,7,25,2023,False,3.84
2023-07-08,CUST0104,Smartwatch,1,200,16.29,Delivered,Wearables,7,8,2023,True,8.145
2023-07-28,CUST0232,Headphones,1,100,6.43,Returned,Accessories,7,28,2023,False,6.43
2023-09-19,CUST0160,Laptop,1,1500,7.32,Returned,Electronics,9,19,2023,False,0.488
2023-01-18,CUST0105,Smartwatch,2,400,9.97,Returned,Wearables,1,18,2023,False,2.4925
2023-01-06,CUST0065,Smartwatch,5,1000,12.79,Delivered,Wearables,1,6,2023,False,1.279
2023-07-09,CUST0220,Mouse,4,120,17.23,Returned,Accessories,7,9,2023,True,14.358333333333334
2023-07-01,CUST0150,Mouse,5,150,10.81,Delivered,Accessories,7,1,2023,True,7.206666666666667
2023-10-15,CUST0300,Smartwatch,4,800,16.99,Returned,Wearables,10,15,2023,True,2.12375
2023-11-16,CUST0255,Laptop,2,3000,11.24,Returned,Electronics,11,16,2023,False,0.3746666666666667
2023-08-19,CUST0154,Monitor,2,600,5.84,Delivered,Electronics,8,19,2023,True,0.9733333333333334
2023-12-08,CUST0112,Smartphone,2,1600,7.61,Returned,Electronics,12,8,2023,False,0.475625
2023-12-09,CUST0130,Headphones,4,400,14.97,Returned,Accessories,12,9,2023,True,3.7425
2023-10-25,CUST0061,Monitor,1,300,15.16,Returned,Electronics,10,25,2023,False,5.053333333333334
2023-12-16,CUST0046,Laptop,2,3000,15.58,Delivered,Electronics,12,16,2023,True,0.5193333333333333
2023-08-06,CUST0200,Laptop,1,1500,5.57,Delivered,Electronics,8,6,2023,True,0.37133333333333335
2023-04-26,CUST0001,Laptop,4,6000,11.28,Returned,Electronics,4,26,2023,False,0.188
2023-06-27,CUST0101,Smartphone,4,3200,14.35,Delivered,Electronics,6,27,2023,False,0.4484375
2023-01-26,CUST0113,Keyboard,4,200,19.17,Returned,Accessories,1,26,2023,False,9.585
2023-10-26,CUST0076,Mouse,1,30,10.22,Delivered,Accessories,10,26,2023,False,34.06666666666667
2023-01-30,CUST0120,Keyboard,3,150,12.89,Delivered,Accessories,1,30,2023,False,8.593333333333334
2023-05-29,CUST0265,Keyboard,4,200,7.52,Delivered,Accessories,5,29,2023,False,3.7599999999999993
2023-10-02,CUST0214,Monitor,2,600,9.09,Delivered,Electronics,10,2,2023,False,1.5150000000000001
2023-06-06,CUST0058,Monitor,4,1200,5.56,Delivered,Electronics,6,6,2023,False,0.4633333333333333
2023-01-31,CUST0288,Smartwatch,2,400,19.66,Returned,Wearables,1,31,2023,False,4.915
2023-12-31,CUST0210,Monitor,1,300,11.26,Returned,Electronics,12,31,2023,True,3.7533333333333334
2023-01-05,CUST0116,Mouse,1,30,5.41,Delivered,Accessories,1,5,2023,False,18.033333333333335
2023-06-10,CUST0059,Laptop,2,3000,10.13,Delivered,Electronics,6,10,2023,True,0.3376666666666667
2023-05-26,CUST0239,Smartphone,4,3200,7.74,Delivered,Electronics,5,26,2023,False,0.24187499999999998
2023-10-06,CUST0099,Smartwatch,1,200,8.28,Delivered,Wearables,10,6,2023,False,4.14
2023-04-16,CUST0018,Monitor,2,600,17.38,Delivered,Electronics,4,16,2023,True,2.8966666666666665
2023-01-17,CUST0028,Keyboard,4,200,11.39,Delivered,Accessories,1,17,2023,False,5.695
2023-03-22,CUST0159,Laptop,3,4500,18.83,Delivered,Electronics,3,22,2023,False,0.4184444444444444
2023-11-20,CUST0053,Smartwatch,1,200,6.96,Returned,Wearables,11,20,2023,False,3.4799999999999995
2023-07-21,CUST0015,Laptop,5,7500,6.21,Returned,Electronics,7,21,2023,False,0.0828
2023-07-26,CUST0045,Headphones,4,400,18.3,Delivered,Accessories,7,26,2023,False,4.575
2023-05-18,CUST0156,Laptop,5,7500,7.57,Returned,Electronics,5,18,2023,False,0.10093333333333335
2023-08-12,CUST0116,Monitor,2,600,11.06,Delivered,Electronics,8,12,2023,True,1.8433333333333333
2023-08-16,CUST0239,Mouse,5,150,13.08,Delivered,Accessories,8,16,2023,False,8.72
2023-08-11,CUST0268,Mouse,3,90,10.49,Delivered,Accessories,8,11,2023,False,11.655555555555555
2023-01-02,CUST0086,Monitor,2,600,12.94,Delivered,Electronics,1,2,2023,False,2.1566666666666663
2023-07-28,CUST0087,Laptop,2,3000,11.24,Delivered,Electronics,7,28,2023,False,0.3746666666666667
2023-04-27,CUST0077,Monitor,3,900,14.86,Delivered,Electronics,4,27,2023,False,1.6511111111111112
2023-08-16,CUST0122,Keyboard,2,100,11.09,Delivered,Accessories,8,16,2023,False,11.09
2023-10-22,CUST0242,Smartwatch,5,1000,10.84,Delivered,Wearables,10,22,2023,True,1.084
2023-08-24,CUST0079,Laptop,4,6000,5.57,Delivered,Electronics,8,24,2023,False,0.09283333333333334
2023-10-27,CUST0216,Mouse,2,60,8.58,Returned,Accessories,10,27,2023,False,14.299999999999999
2023-11-26,CUST0016,Keyboard,3,150,10.05,Delivered,Accessories,11,26,2023,True,6.7
2023-02-17,CUST0196,Smartwatch,2,400,18.38,Delivered,Wearables,2,17,2023,False,4.595
2023-11-09,CUST0148,Monitor,3,900,19.76,Delivered,Electronics,11,9,2023,False,2.195555555555556
2023-06-10,CUST0295,Mouse,1,30,13.87,Delivered,Accessories,6,10,2023,True,46.233333333333334
2023-04-13,CUST0048,Smartwatch,3,600,16.93,Delivered,Wearables,4,13,2023,False,2.8216666666666668
2023-04-25,CUST0115,Mouse,3,90,6.18,Delivered,Accessories,4,25,2023,False,6.866666666666667
2023-03-03,CUST0264,Smartphone,4,3200,17.44,Delivered,Electronics,3,3,2023,False,0.545
2023-03-14,CUST0216,Monitor,3,900,12.14,Returned,Electronics,3,14,2023,False,1.3488888888888888
2023-04-03,CUST0029,Monitor,1,300,17.09,Delivered,Electronics,4,3,2023,False,5.696666666666666
2023-04-02,CUST0180,Keyboard,1,50,11.23,Delivered,Accessories,4,2,2023,True,22.46
2023-07-08,CUST0184,Smartphone,5,4000,5.41,Returned,Electronics,7,8,2023,True,0.13525
2023-04-20,CUST0290,Headphones,5,500,6.55,Returned,Accessories,4,20,2023,False,1.3099999999999998
2023-10-19,CUST0228,Smartwatch,2,400,6.46,Delivered,Wearables,10,19,2023,False,1.6150000000000002
2023-05-14,CUST0243,Monitor,4,1200,14.16,Delivered,Electronics,5,14,2023,True,1.18
2023-09-29,CUST0242,Smartwatch,3,600,14.74,Returned,Wearables,9,29,2023,False,2.4566666666666666
2023-12-26,CUST0142,Laptop,1,1500,6.92,Delivered,Electronics,12,26,2023,False,0.4613333333333333
2023-06-08,CUST0131,Mouse,1,30,13.84,Delivered,Accessories,6,8,2023,False,46.13333333333333
2023-06-03,CUST0126,Keyboard,4,200,10.69,Delivered,Accessories,6,3,2023,True,5.345
2023-11-30,CUST0265,Headphones,3,300,8.2,Returned,Accessories,11,30,2023,False,2.733333333333333
2023-02-14,CUST0003,Mouse,3,90,9.04,Delivered,Accessories,2,14,2023,False,10.044444444444443
2023-07-02,CUST0212,Keyboard,2,100,8.68,Delivered,Accessories,7,2,2023,True,8.68
2023-06-13,CUST0106,Smartphone,1,800,7.34,Delivered,Electronics,6,13,2023,False,0.9174999999999999
2023-03-28,CUST0118,Monitor,4,1200,11.76,Returned,Electronics,3,28,2023,False,0.98
2023-12-24,CUST0126,Headphones,5,500,5.4,Returned,Accessories,12,24,2023,True,1.08
2023-05-24,CUST0292,Mouse,4,120,13.68,Delivered,Accessories,5,24,2023,False,11.4
2023-05-21,CUST0291,Monitor,3,900,15.81,Delivered,Electronics,5,21,2023,True,1.7566666666666668
2023-01-05,CUST0085,Keyboard,5,250,16.0,Delivered,Accessories,1,5,2023,False,6.4
2023-11-19,CUST0166,Mouse,4,120,11.36,Returned,Accessories,11,19,2023,True,9.466666666666667
2023-08-02,CUST0040,Keyboard,5,250,10.46,Returned,Accessories,8,2,2023,False,4.184
2023-06-16,CUST0295,Monitor,1,300,9.06,Returned,Electronics,6,16,2023,False,3.02
2023-02-06,CUST0059,Mouse,3,90,8.3,Returned,Accessories,2,6,2023,False,9.222222222222223
2023-09-28,CUST0281,Headphones,3,300,13.94,Delivered,Accessories,9,28,2023,False,4.6466666666666665
2023-11-07,CUST0019,Smartphone,4,3200,19.42,Delivered,Electronics,11,7,2023,False,0.606875
2023-04-04,CUST0004,Keyboard,5,250,5.92,Returned,Accessories,4,4,2023,False,2.368
2023-11-24,CUST0279,Smartphone,5,4000,15.22,Delivered,Electronics,11,24,2023,False,0.3805
2023-09-19,CUST0069,Headphones,2,200,8.65,Delivered,Accessories,9,19,2023,False,4.325
2023-02-14,CUST0004,Monitor,3,900,9.31,Delivered,Electronics,2,14,2023,False,1.0344444444444445
2023-03-13,CUST0060,Keyboard,3,150,5.55,Delivered,Accessories,3,13,2023,False,3.6999999999999997
2023-08-24,CUST0154,Mouse,1,30,9.26,Returned,Accessories,8,24,2023,False,30.866666666666664
2023-05-01,CUST0259,Monitor,3,900,19.36,Delivered,Electronics,5,1,2023,False,2.1511111111111108
2023-09-23,CUST0203,Laptop,5,7500,16.44,Delivered,Electronics,9,23,2023,True,0.21920000000000003
2023-02-03,CUST0241,Smartphone,4,3200,13.94,Delivered,Electronics,2,3,2023,False,0.435625
2023-12-29,CUST0004,Smartphone,5,4000,15.8,Returned,Electronics,12,29,2023,False,0.395
2023-12-14,CUST0031,Smartphone,3,2400,7.05,Delivered,Electronics,12,14,2023,False,0.29375
2023-02-13,CUST0144,Mouse,4,120,14.5,Delivered,Accessories,2,13,2023,False,12.083333333333334
2023-03-26,CUST0031,Mouse,2,60,12.54,Delivered,Accessories,3,26,2023,True,20.9
2023-08-03,CUST0218,Smartphone,2,1600,16.62,Delivered,Electronics,8,3,2023,False,1.03875
2023-09-12,CUST0234,Laptop,5,7500,18.67,Returned,Electronics,9,12,2023,False,0.24893333333333334
2023-07-21,CUST0050,Laptop,1,1500,13.51,Delivered,Electronics,7,21,2023,False,0.9006666666666666
2023-01-05,CUST0140,Mouse,3,90,12.43,Delivered,Accessories,1,5,2023,False,13.81111111111111
2023-06-28,CUST0044,Smartwatch,4,800,13.9,Returned,Wearables,6,28,2023,False,1.7375000000000003
2023-05-03,CUST0093,Monitor,5,1500,18.92,Delivered,Electronics,5,3,2023,False,1.2613333333333334
2023-07-23,CUST0258,Monitor,1,300,9.04,Delivered,Electronics,7,23,2023,True,3.013333333333333
2023-12-13,CUST0133,Smartwatch,1,200,12.27,Delivered,Wearables,12,13,2023,False,6.135
2023-05-22,CUST0271,Keyboard,5,250,19.63,Delivered,Accessories,5,22,2023,False,7.851999999999999
2023-12-12,CUST0121,Keyboard,3,150,10.21,Returned,Accessories,12,12,2023,False,6.8066666666666675
2023-01-28,CUST0028,Monitor,4,1200,14.64,Delivered,Electronics,1,28,2023,True,1.22
2023-11-28,CUST0125,Smartwatch,3,600,6.36,Returned,Wearables,11,28,2023,False,1.06
2023-12-02,CUST0137,Monitor,3,900,9.79,Delivered,Electronics,12,2,2023,True,1.0877777777777775
2023-05-29,CUST0240,Keyboard,1,50,6.14,Delivered,Accessories,5,29,2023,False,12.28
2023-05-16,CUST0268,Monitor,4,1200,10.03,Delivered,Electronics,5,16,2023,False,0.8358333333333332
2023-08-01,CUST0066,Headphones,3,300,9.91,Delivered,Accessories,8,1,2023,False,3.3033333333333332
2023-07-31,CUST0068,Mouse,1,30,19.22,Delivered,Accessories,7,31,2023,False,64.06666666666666
2023-07-11,CUST0221,Keyboard,3,150,10.81,Delivered,Accessories,7,11,2023,False,7.206666666666667
2023-01-26,CUST0266,Laptop,2,3000,16.23,Delivered,Electronics,1,26,2023,False,0.541
2023-11-14,CUST0129,Smartphone,5,4000,15.97,Delivered,Electronics,11,14,2023,False,0.39925000000000005
2023-02-26,CUST0113,Monitor,5,1500,19.39,Returned,Electronics,2,26,2023,True,1.2926666666666669
2023-07-26,CUST0240,Smartphone,3,2400,9.92,Delivered,Electronics,7,26,2023,False,0.41333333333333333
2023-06-07,CUST0003,Smartwatch,4,800,10.23,Delivered,Wearables,6,7,2023,False,1.27875
2023-05-29,CUST0272,Smartphone,1,800,10.65,Delivered,Electronics,5,29,2023,False,1.33125
2023-06-11,CUST0276,Monitor,5,1500,8.06,Delivered,Electronics,6,11,2023,True,0.5373333333333333
2023-02-12,CUST0209,Keyboard,5,250,5.88,Delivered,Accessories,2,12,2023,True,2.352
2023-12-18,CUST0014,Monitor,1,300,7.32,Returned,Electronics,12,18,2023,False,2.44
2023-07-17,CUST0186,Smartphone,1,800,18.74,Returned,Electronics,7,17,2023,False,2.3425
2023-05-20,CUST0198,Laptop,2,3000,19.05,Returned,Electronics,5,20,2023,True,0.635
2023-01-04,CUST0043,Keyboard,4,200,11.99,Delivered,Accessories,1,4,2023,False,5.995
2023-12-10,CUST0071,Monitor,1,300,6.17,Delivered,Electronics,12,10,2023,True,2.0566666666666666
2023-11-17,CUST0131,Smartphone,3,2400,7.3,Delivered,Electronics,11,17,2023,False,0.30416666666666664
2023-08-26,CUST0131,Laptop,4,6000,18.27,Delivered,Electronics,8,26,2023,True,0.3045
2023-02-10,CUST0232,Laptop,1,1500,12.37,Delivered,Electronics,2,10,2023,False,0.8246666666666667
2023-01-10,CUST0109,Smartwatch,3,600,5.88,Delivered,Wearables,1,10,2023,False,0.98
2023-07-19,CUST0189,Keyboard,5,250,12.92,Returned,Accessories,7,19,2023,False,5.167999999999999
2023-03-27,CUST0299,Mouse,2,60,9.71,Returned,Accessories,3,27,2023,False,16.183333333333337
2023-08-20,CUST0270,Smartwatch,5,1000,19.0,Returned,Wearables,8,20,2023,True,1.9
2023-07-22,CUST0031,Mouse,3,90,7.63,Delivered,Accessories,7,22,2023,True,8.477777777777778
2023-10-10,CUST0240,Mouse,5,150,5.6,Returned,Accessories,10,10,2023,False,3.733333333333333
2023-05-30,CUST0176,Keyboard,4,200,19.42,Delivered,Accessories,5,30,2023,False,9.71
2023-10-16,CUST0252,Smartwatch,5,1000,13.29,Delivered,Wearables,10,16,2023,False,1.329
2023-05-04,CUST0225,Mouse,3,90,15.46,Delivered,Accessories,5,4,2023,False,17.177777777777777
2023-11-02,CUST0238,Mouse,2,60,16.34,Returned,Accessories,11,2,2023,False,27.23333333333333
2023-01-09,CUST0276,Headphones,4,400,7.41,Delivered,Accessories,1,9,2023,False,1.8525
2023-02-20,CUST0255,Monitor,1,300,13.28,Delivered,Electronics,2,20,2023,False,4.426666666666666
2023-07-31,CUST0133,Smartphone,4,3200,8.88,Delivered,Electronics,7,31,2023,False,0.2775
2023-06-25,CUST0097,Smartwatch,3,600,5.87,Returned,Wearables,6,25,2023,True,0.9783333333333333
2023-03-15,CUST0239,Headphones,4,400,11.97,Delivered,Accessories,3,15,2023,False,2.9925
2023-10-08,CUST0226,Headphones,2,200,15.85,Returned,Accessories,10,8,2023,True,7.925
2023-07-02,CUST0068,Keyboard,5,250,13.3,Returned,Accessories,7,2,2023,True,5.32
2023-07-30,CUST0149,Monitor,4,1200,17.21,Delivered,Electronics,7,30,2023,True,1.4341666666666668
2023-01-11,CUST0257,Mouse,2,60,19.03,Delivered,Accessories,1,11,2023,False,31.716666666666672
2023-08-03,CUST0299,Smartwatch,4,800,9.43,Returned,Wearables,8,3,2023,False,1.17875
2023-09-25,CUST0123,Smartwatch,2,400,5.97,Delivered,Wearables,9,25,2023,False,1.4925
2023-11-30,CUST0231,Laptop,5,7500,5.11,Returned,Electronics,11,30,2023,False,0.06813333333333334
2023-10-20,CUST0217,Mouse,3,90,11.7,Returned,Accessories,10,20,2023,False,13.0
2023-01-01,CUST0142,Headphones,5,500,12.38,Returned,Accessories,1,1,2023,True,2.476
2023-08-05,CUST0200,Smartphone,4,3200,17.32,Returned,Electronics,8,5,2023,True,0.54125
2023-01-04,CUST0079,Smartwatch,2,400,7.14,Returned,Wearables,1,4,2023,False,1.7849999999999997
2023-01-05,CUST0201,Headphones,1,100,17.21,Delivered,Accessories,1,5,2023,False,17.21
2023-04-01,CUST0133,Laptop,1,1500,19.19,Delivered,Electronics,4,1,2023,True,1.2793333333333334
2023-10-20,CUST0055,Mouse,5,150,19.35,Delivered,Accessories,10,20,2023,False,12.9
2023-01-07,CUST0023,Laptop,5,7500,10.36,Returned,Electronics,1,7,2023,True,0.1381333333333333
2023-01-30,CUST0040,Smartwatch,1,200,7.53,Delivered,Wearables,1,30,2023,False,3.765
